Frame,X,Y,movement type
2902,456.49984,283.5,L
2903,458.49984,281.00016,LP
2904,460.49984,277.5,L
2905,462.49984,274.5,P
2906,464.49984,272.49984,L
2907,466.49984,269.49984,L
2908,468.49984,266.49984,P
2909,470.49984,264.99984,LP
2910,472.49984,261.50016,L
2911,474.49984,258.50016,L
2912,475.50016,261.99984,LP
2913,477.50016,264.50016,L
2914,479.50016,267,P
2915,481.50016,269.49984,P
2916,483.50016,272.49984,L
2917,485.50016,274.5,PL
2918,487.50016,277.5,P
2919,489.50016,280.5,L
2920,491.50016,283.5,LP
2921,493.50016,285.50016,PL
2922,495.50016,288.50016,L
2923,497.50016,291.50016,P
2924,499.50016,294.99984,L
2925,501.50016,296.49984,P
2926,503.50016,299.49984,LP
2927,505.50016,302.49984,L
2928,507.50016,305.49984,L
2929,509.50016,307.5,P
2930,511.50016,311.00016,L
2931,513.50016,313.5,L
2932,515.50016,315.50016,P
2933,517.50016,318.99984,LP
2934,519.50016,321.50016,PL
2935,521.50016,324.50016,LP
2936,523.50016,327,L
2937,525.50016,329.49984,P
2938,527.50016,332.49984,P
2939,529.50016,336,L
2940,531.50016,337.5,P
2941,533.50016,340.5,PL
2942,535.50016,344.00016,L
2943,537.50016,345.50016,P
2944,539.50016,348.50016,P
2945,541.50016,351.99984,L
2946,543.50016,354.50016,L
2947,545.50016,356.49984,L
2948,547.50016,360,L
2949,549.50016,362.49984,P
2950,551.50016,365.49984,L
2951,553.50016,368.00016,LP
2952,555.50016,370.5,P
2953,557.50016,373.5,L
2954,559.50016,375.99984,LP
2955,561.50016,378.50016,L
2956,563.50016,381.50016,L
2957,565.50016,384.50016,LP
2958,567.50016,386.49984,P
2959,569.50016,389.49984,L
2960,571.50016,392.49984,P
2961,573.50016,395.49984,LP
2962,575.50016,397.5,L
2963,577.50016,400.5,P
2964,579.50016,403.5,P
2965,581.50016,407.00016,L
2966,583.50016,408.99984,L
2967,585.50016,411.50016,P
2968,587.50016,414.99984,L
2969,589.50016,416.49984,P
2970,591.50016,419.49984,LP
2971,593.50016,422.49984,LP
2972,595.50016,425.49984,L
2973,597.50016,427.5,P
2974,599.50016,431.00016,L
2975,601.50016,433.5,P
2976,601.50016,433.5,P
2977,599.50016,426.50016,P
2978,597.50016,419.49984,PL
2979,596.49984,413.49984,LP
2980,594.49984,406.5,P
2981,592.49984,400.5,L
2982,591.50016,394.5,LP
2983,589.50016,388.5,P
2984,587.50016,383.00016,L
2985,586.49984,377.00016,LP
2986,584.49984,370.5,PL
2987,582.49984,364.5,P
2988,581.50016,360,L
2989,579.50016,353.49984,P
2990,577.50016,348.50016,P
2991,576.49984,344.00016,L
2992,574.49984,337.5,P
2993,572.49984,332.49984,PL
2994,571.50016,327.99984,L
2995,569.50016,323.49984,LP
2996,568.49984,318.50016,PL
2997,566.49984,314.00016,P
2998,564.49984,309.50016,L
2999,563.50016,304.5,PL
3000,561.50016,300.50016,PL
3001,559.50016,297,L
3002,558.49984,292.5,PL
3003,556.49984,288.50016,PL
3004,554.49984,284.49984,P
3005,553.50016,280.5,L
3006,551.50016,276.50016,P
3007,549.50016,273.50016,L
3008,548.49984,269.49984,P
3009,546.49984,266.49984,PL
3010,544.49984,264,L
3011,543.50016,260.49984,PL
3012,541.50016,257.49984,PL
3013,540.49984,255,L
3014,538.49984,251.49984,PL
3015,536.49984,248.49984,PL
3016,535.50016,245.49984,PL
3017,533.50016,243.50016,L
3018,531.50016,241.5,LP
3019,530.49984,238.5,PL
3020,528.49984,236.49984,PL
3021,526.49984,234.50016,PL
3022,525.50016,232.5,PL
3023,523.50016,231,L
3024,521.50016,228.50016,P
3025,520.49984,227.49984,LP
3026,518.49984,225.50016,PL
3027,516.49984,224.49984,LP
3028,515.50016,222.99984,L
3029,513.50016,221.49984,P
3030,511.50016,220.5,PL
3031,510.49984,219.50016,LP
3032,508.49984,218.49984,PL
3033,507.50016,217.5,PL
3034,505.50016,217.5,L
3035,503.50016,216.99984,P
3036,502.49984,216.99984,L
3037,500.49984,216,P
3038,498.49984,216,PL
3039,497.50016,216,PL
3040,495.50016,216,LP
3041,493.50016,216,L
3042,492.49984,216,L
3043,490.49984,216,P
3044,488.49984,216.50016,L
3045,487.50016,216.99984,P
3046,485.50016,217.5,L
3047,483.50016,217.5,P
3048,482.49984,218.49984,L
3049,480.49984,219.50016,P
3050,479.50016,220.5,L
3051,477.50016,221.49984,P
3052,475.50016,222.99984,P
3053,474.49984,225,L
3054,472.49984,225.50016,P
3055,470.49984,227.49984,L
3056,469.50016,228.50016,PL
3057,467.50016,231,L
3058,465.50016,232.5,PL
3059,464.49984,234.50016,P
3060,462.49984,236.49984,P
3061,460.49984,239.00016,LP
3062,459.50016,241.5,LP
3063,457.50016,243.50016,L
3064,455.50016,245.49984,P
3065,454.49984,249,L
3066,452.49984,251.49984,P
3067,450.49984,254.49984,L
3068,449.50016,257.49984,LP
3069,447.50016,260.49984,PL
3070,446.49984,264,LP
3071,444.49984,267,L
3072,442.49984,269.49984,P
3073,441.50016,273.50016,LP
3074,439.50016,276.50016,PL
3075,437.50016,280.5,L
3076,436.49984,284.49984,L
3077,434.49984,288.99984,LP
3078,432.49984,292.5,L
3079,431.50016,297,L
3080,429.50016,300.50016,P
3081,427.50016,304.5,P
3082,426.49984,309.50016,L
3083,424.49984,313.5,P
3084,422.49984,318.99984,L
3085,421.50016,323.49984,P
3086,419.50016,327.99984,L
3087,418.49984,332.49984,P
3088,416.49984,337.5,P
3089,414.49984,344.00016,L
3090,413.50016,348.50016,P
3091,411.50016,353.49984,L
3092,409.50016,360,P
3093,408.49984,364.5,L
3094,406.49984,370.5,L
3095,404.49984,376.5,P
3096,403.50016,383.00016,L
3097,401.50016,388.5,P
3098,399.50016,395.00016,L
3099,398.49984,400.5,P
3100,396.49984,407.00016,L
3101,394.49984,413.49984,L
3102,393.50016,419.49984,P
3103,391.50016,426.50016,L
3104,390.49984,433.5,P
3105,390.49984,433.5,P
3106,390.49984,428.49984,P
3107,391.50016,425.00016,LP
3108,392.49984,420.50016,L
3109,393.50016,416.00016,L
3110,394.49984,411.50016,P
3111,395.50016,407.00016,L
3112,395.50016,402.50016,P
3113,396.49984,399,L
3114,397.50016,393.50016,P
3115,398.49984,389.49984,L
3116,399.50016,384.50016,P
3117,400.49984,380.49984,LP
3118,400.49984,376.5,L
3119,401.50016,371.49984,P
3120,402.49984,368.00016,L
3121,403.50016,362.49984,P
3122,404.49984,359.00016,L
3123,405.50016,354.50016,L
3124,405.50016,349.5,P
3125,406.49984,345.99984,L
3126,407.50016,340.5,P
3127,408.49984,336.50016,LP
3128,409.50016,332.49984,L
3129,410.49984,327.99984,L
3130,411.50016,323.49984,LP
3131,411.50016,318.99984,L
3132,412.49984,315,P
3133,413.50016,311.00016,L
3134,414.49984,305.49984,P
3135,415.50016,301.5,LP
3136,416.49984,296.49984,P
3137,416.49984,292.5,P
3138,417.50016,288.50016,L
3139,418.49984,283.5,P
3140,419.50016,279.99984,L
3141,420.49984,274.5,P
3142,421.50016,270.99984,P
3143,421.50016,265.5,L
3144,422.49984,261.50016,LP
3145,423.50016,257.49984,L
3146,424.49984,252.50016,P
3147,425.50016,248.49984,L
3148,426.49984,243.50016,P
3149,426.49984,240,LP
3150,427.50016,235.5,L
3151,428.49984,231,L
3152,429.50016,226.5,LP
3153,430.49984,221.49984,P
3154,431.50016,218.00016,L
3155,432.49984,213.50016,L
3156,432.49984,208.5,L
3157,433.50016,204.50016,P
3158,434.49984,200.00016,L
3159,435.50016,195.50016,P
3160,436.49984,192,L
3161,437.50016,186.50016,P
3162,437.50016,183,L
3163,438.49984,177.50016,P
3164,439.50016,173.49984,P
3165,440.49984,170.00016,L
3166,441.50016,164.49984,P
3167,442.49984,161.00016,L
3168,442.49984,164.49984,P
3169,443.50016,169.5,LP
3170,444.49984,173.49984,L
3171,445.50016,177.50016,P
3172,446.49984,183,L
3173,447.50016,186.99984,P
3174,447.50016,191.49984,LP
3175,448.49984,195.50016,PL
3176,449.50016,200.00016,L
3177,450.49984,204.50016,L
3178,451.50016,208.5,P
3179,452.49984,213.50016,LP
3180,453.50016,217.5,L
3181,453.50016,221.49984,P
3182,454.49984,226.5,L
3183,455.50016,231,L
3184,456.49984,235.5,P
3185,457.50016,240,L
3186,458.49984,243.50016,P
3187,458.49984,249,L
3188,459.50016,252.50016,P
3189,460.49984,257.49984,LP
3190,461.50016,261.50016,PL
3191,462.49984,266.00016,LP
3192,463.50016,270.50016,L
3193,463.50016,274.5,P
3194,464.49984,279.99984,L
3195,465.50016,283.5,P
3196,466.49984,288.99984,L
3197,467.50016,292.5,PL
3198,468.49984,296.49984,PL
3199,468.49984,301.5,LP
3200,469.50016,305.49984,P
3201,470.49984,311.00016,L
3202,471.50016,314.49984,P
3203,472.49984,318.50016,P
3204,473.50016,323.49984,L
3205,474.49984,327.99984,LP
3206,474.49984,332.49984,L
3207,475.50016,336.50016,L
3208,476.49984,340.5,PL
3209,477.50016,345.50016,L
3210,478.49984,349.5,P
3211,479.50016,354.50016,L
3212,479.50016,359.00016,L
3213,480.49984,362.49984,P
3214,481.50016,368.00016,L
3215,482.49984,371.49984,P
3216,483.50016,376.5,LP
3217,484.49984,380.49984,L
3218,484.49984,384.50016,PL
3219,485.50016,389.49984,L
3220,486.49984,393.99984,P
3221,487.50016,399,LP
3222,488.49984,402.50016,PL
3223,489.50016,406.5,P
3224,489.50016,411.50016,LP
3225,490.49984,416.00016,L
3226,491.50016,420.50016,LP
3227,492.49984,424.5,PL
3228,493.50016,428.49984,P
3229,494.49984,434.00016,L
3230,495.50016,437.49984,L
3231,495.50016,437.49984,L
3232,492.49984,434.49984,L
3233,490.49984,432,L
3234,488.49984,428.49984,P
3235,486.49984,426,L
3236,484.49984,423,L
3237,482.49984,419.49984,L
3238,480.49984,416.00016,P
3239,477.50016,412.5,PL
3240,475.50016,409.5,L
3241,473.50016,406.5,LP
3242,471.50016,403.5,LP
3243,469.50016,400.5,L
3244,467.50016,397.5,LP
3245,465.50016,394.5,PL
3246,463.50016,392.00016,L
3247,460.49984,388.5,L
3248,458.49984,384.99984,LP
3249,456.49984,381.50016,PL
3250,454.49984,378.50016,PL
3251,452.49984,375.99984,L
3252,450.49984,372.50016,PL
3253,448.49984,369.50016,PL
3254,446.49984,366.99984,LP
3255,443.50016,363.50016,PL
3256,441.50016,360.50016,L
3257,439.50016,357.50016,L
3258,437.50016,353.49984,PL
3259,435.50016,351,L
3260,433.50016,347.49984,L
3261,431.50016,345,LP
3262,429.50016,341.49984,P
3263,426.49984,338.49984,P
3264,424.49984,336,L
3265,422.49984,332.49984,P
3266,420.49984,329.49984,LP
3267,418.49984,325.5,L
3268,416.49984,322.5,P
3269,414.49984,320.00016,L
3270,412.49984,316.5,P
3271,409.50016,313.5,P
3272,407.50016,311.00016,LP
3273,405.50016,307.5,L
3274,403.50016,304.5,LP
3275,401.50016,301.5,P
3276,399.50016,299.00016,LP
3277,397.50016,294.99984,L
3278,394.49984,291.50016,P
3279,392.49984,288.50016,LP
3280,390.49984,285.50016,L
3281,388.49984,282.50016,P
3282,386.49984,279.99984,L
3283,384.49984,276.50016,P
3284,382.49984,273.99984,LP
3285,380.49984,270.99984,L
3286,377.50016,267.50016,LP
3287,375.50016,264,LP
3288,373.50016,260.49984,L
3289,371.50016,257.49984,L
3290,369.50016,260.49984,L
3291,367.50016,264,P
3292,365.50016,267.50016,L
3293,363.50016,270.99984,L
3294,360.49984,273.50016,PL
3295,358.49984,276.50016,PL
3296,356.49984,279.99984,L
3297,354.49984,282.50016,P
3298,352.49984,285.50016,L
3299,350.49984,288.50016,LP
3300,348.49984,291.50016,PL
3301,346.49984,294.50016,P
3302,343.50016,299.00016,L
3303,341.50016,301.5,PL
3304,339.50016,304.5,LP
3305,337.50016,307.5,PL
3306,335.50016,311.00016,L
3307,333.50016,313.5,PL
3308,331.50016,316.5,PL
3309,329.50016,320.00016,L
3310,326.49984,322.5,P
3311,324.49984,326.00016,PL
3312,322.49984,329.49984,L
3313,320.49984,332.49984,PL
3314,318.49984,336,L
3315,316.49984,338.49984,PL
3316,314.49984,341.49984,PL
3317,311.50016,345,L
3318,309.50016,347.49984,P
3319,307.50016,351,L
3320,305.50016,353.49984,P
3321,303.50016,357.50016,L
3322,301.50016,360.50016,LP
3323,299.50016,363.50016,PL
3324,297.50016,366.50016,P
3325,294.49984,369.50016,L
3326,292.49984,372.50016,PL
3327,290.49984,375.99984,L
3328,288.49984,378.50016,P
3329,286.49984,381.50016,PL
3330,284.49984,384.50016,PL
3331,282.49984,388.5,L
3332,280.49984,392.00016,LP
3333,277.50016,394.5,PL
3334,275.50016,397.5,PL
3335,273.50016,400.5,P
3336,271.50016,403.5,PL
3337,269.50016,407.00016,LP
3338,267.50016,409.5,PL
3339,265.50016,412.5,P
3340,263.50016,416.00016,PL
3341,260.49984,419.49984,L
3342,258.49984,422.49984,PL
3343,256.49984,425.49984,P
3344,254.49984,428.49984,L
3345,252.49984,432,LP
3346,250.49984,434.49984,PL
3347,248.49984,437.49984,P
3348,246.49984,441,L
3349,246.49984,441,L
3350,247.50016,440.00016,L
3351,248.49984,437.49984,P
3352,250.49984,435.50016,PL
3353,251.50016,433.5,PL
3354,252.49984,432.50016,LP
3355,254.49984,430.5,L
3356,255.50016,428.49984,LP
3357,256.49984,426.50016,PL
3358,258.49984,425.49984,LP
3359,259.50016,423.99984,L
3360,260.49984,422.00016,L
3361,262.49984,419.49984,P
3362,263.50016,418.5,L
3363,264.49984,416.49984,PL
3364,266.49984,414.50016,PL
3365,267.50016,413.49984,L
3366,268.49984,411.50016,P
3367,270.49984,410.00016,L
3368,271.50016,408,P
3369,272.49984,406.5,L
3370,274.49984,404.49984,P
3371,275.50016,402.50016,L
3372,276.49984,400.5,PL
3373,278.49984,399.99984,L
3374,279.50016,397.5,P
3375,280.49984,395.49984,L
3376,282.49984,393.50016,PL
3377,283.50016,392.49984,LP
3378,284.49984,390.99984,L
3379,286.49984,388.5,PL
3380,287.50016,386.49984,P
3381,288.49984,385.5,L
3382,290.49984,384,LP
3383,291.50016,381.50016,PL
3384,292.49984,380.49984,L
3385,294.49984,378.50016,P
3386,295.50016,377.00016,L
3387,296.49984,374.49984,P
3388,298.49984,373.5,LP
3389,299.50016,371.49984,LP
3390,300.49984,369.50016,PL
3391,302.49984,368.00016,L
3392,303.50016,366.50016,LP
3393,304.49984,364.5,PL
3394,306.49984,362.49984,LP
3395,307.50016,360.50016,P
3396,308.49984,360,L
3397,310.49984,357.50016,L
3398,311.50016,355.5,LP
3399,312.49984,353.49984,P
3400,314.49984,353.00016,L
3401,315.50016,351,LP
3402,316.49984,348.50016,P
3403,318.49984,346.5,P
3404,319.50016,345.99984,LP
3405,320.49984,344.00016,L
3406,322.49984,341.49984,P
3407,323.50016,340.5,L
3408,324.49984,338.49984,P
3409,326.49984,336.50016,L
3410,327.50016,335.00016,L
3411,328.49984,336.50016,P
3412,330.49984,338.49984,L
3413,331.50016,340.5,L
3414,332.49984,341.49984,P
3415,334.49984,344.00016,LP
3416,335.50016,345.99984,L
3417,336.49984,346.5,P
3418,338.49984,348.50016,L
3419,339.50016,351,LP
3420,340.49984,352.5,LP
3421,342.49984,353.49984,P
3422,343.50016,355.5,L
3423,344.49984,357.50016,P
3424,346.49984,360,L
3425,347.50016,360.50016,P
3426,348.49984,363,L
3427,350.49984,364.5,PL
3428,351.50016,366.50016,L
3429,352.49984,368.00016,L
3430,354.49984,369.50016,P
3431,355.50016,371.49984,PL
3432,356.49984,374.00016,L
3433,358.49984,375,PL
3434,359.50016,377.00016,LP
3435,360.49984,378.50016,PL
3436,362.49984,380.49984,L
3437,363.50016,381.50016,P
3438,364.49984,384,LP
3439,366.49984,385.5,L
3440,367.50016,386.49984,P
3441,368.49984,388.5,L
3442,370.49984,390.50016,P
3443,371.50016,392.49984,L
3444,372.49984,393.50016,P
3445,374.49984,395.49984,L
3446,375.50016,397.5,P
3447,376.49984,399.99984,L
3448,378.49984,401.00016,P
3449,379.50016,402.50016,PL
3450,380.49984,404.49984,PL
3451,382.49984,407.00016,L
3452,383.50016,408,PL
3453,384.49984,409.5,P
3454,386.49984,411.50016,L
3455,387.50016,413.49984,LP
3456,388.49984,414.99984,L
3457,390.49984,416.49984,P
3458,391.50016,418.5,L
3459,392.49984,419.49984,PL
3460,394.49984,421.5,PL
3461,395.50016,423.99984,LP
3462,396.49984,425.49984,L
3463,398.49984,426.50016,P
3464,399.50016,428.49984,PL
3465,400.49984,430.5,PL
3466,402.49984,432.99984,L
3467,403.50016,433.5,P
3468,404.49984,435.50016,PL
3469,406.49984,437.49984,PL
3470,407.50016,440.00016,L
3471,408.49984,440.49984,P
3472,410.49984,442.5,L
3473,410.49984,442.5,L
3474,407.50016,438.99984,L
3475,405.50016,433.5,P
3476,403.50016,429.50016,L
3477,400.49984,424.5,PL
3478,398.49984,420.50016,L
3479,396.49984,416.00016,LP
3480,393.50016,411.50016,L
3481,391.50016,407.00016,LP
3482,389.50016,402.50016,PL
3483,386.49984,398.49984,LP
3484,384.49984,393.50016,PL
3485,382.49984,389.49984,LP
3486,379.50016,384.50016,PL
3487,377.50016,380.49984,L
3488,375.50016,375.99984,PL
3489,372.49984,371.49984,L
3490,370.49984,366.50016,P
3491,368.49984,362.49984,L
3492,365.50016,357.50016,P
3493,363.50016,353.49984,L
3494,361.50016,349.5,LP
3495,358.49984,345,L
3496,356.49984,340.5,P
3497,354.49984,336,LP
3498,351.50016,331.5,L
3499,349.50016,327,L
3500,347.50016,322.5,L
3501,344.49984,317.49984,L
3502,342.49984,314.00016,P
3503,340.49984,308.49984,L
3504,337.50016,304.5,P
3505,335.50016,300.50016,L
3506,333.50016,296.00016,P
3507,330.49984,291.50016,L
3508,328.49984,286.5,P
3509,326.49984,282.50016,L
3510,323.50016,277.5,P
3511,321.50016,273.50016,L
3512,319.50016,268.5,L
3513,316.49984,264.50016,P
3514,314.49984,259.5,L
3515,312.49984,255.99984,P
3516,309.50016,251.49984,L
3517,307.50016,246.99984,P
3518,305.50016,242.49984,L
3519,302.49984,237.50016,P
3520,300.49984,233.49984,L
3521,298.49984,228.50016,P
3522,295.50016,224.49984,L
3523,293.50016,219.50016,L
3524,291.50016,216,P
3525,288.49984,210.50016,L
3526,286.49984,206.49984,P
3527,284.49984,203.00016,L
3528,282.49984,197.49984,L
3529,279.50016,202.5,L
3530,277.50016,207,L
3531,275.50016,210.50016,P
3532,272.49984,216,L
3533,270.49984,219.50016,P
3534,268.49984,224.49984,L
3535,265.50016,228.50016,P
3536,263.50016,234,L
3537,261.50016,237.50016,P
3538,258.49984,242.49984,L
3539,256.49984,246.50016,PL
3540,254.49984,251.49984,L
3541,251.50016,255.99984,LP
3542,249.50016,259.5,P
3543,247.50016,264.99984,L
3544,244.49984,268.5,P
3545,242.49984,273.50016,L
3546,240.49984,277.5,PL
3547,237.50016,282.50016,L
3548,235.50016,287.00016,PL
3549,233.50016,291.50016,L
3550,230.49984,296.00016,P
3551,228.49984,300.50016,L
3552,226.49984,305.00016,LP
3553,223.50016,308.49984,P
3554,221.50016,313.5,L
3555,219.50016,317.49984,P
3556,216.49984,322.5,L
3557,214.49984,327,P
3558,212.49984,331.5,PL
3559,209.50016,336,PL
3560,207.50016,340.5,LP
3561,205.50016,344.49984,PL
3562,202.49984,349.5,LP
3563,200.49984,353.49984,LP
3564,198.49984,357.50016,PL
3565,195.50016,362.49984,LP
3566,193.50016,366.50016,PL
3567,191.50016,371.49984,LP
3568,188.49984,375.99984,L
3569,186.49984,380.49984,L
3570,184.49984,384.50016,P
3571,181.50016,389.49984,L
3572,179.50016,393.50016,P
3573,177.50016,398.49984,L
3574,174.49984,402.50016,PL
3575,172.49984,407.00016,P
3576,170.49984,411.50016,L
3577,167.50016,416.00016,LP
3578,165.50016,420.50016,LP
3579,163.50016,424.5,P
3580,160.49984,429.50016,LP
3581,158.49984,433.5,P
3582,156.49984,438.99984,L
3583,154.49984,442.5,L
3584,154.49984,442.5,L
3585,155.50016,440.00016,L
3586,157.50016,435.50016,P
3587,158.49984,432.50016,L
3588,160.49984,429.50016,LP
3589,161.50016,426.50016,PL
3590,163.50016,423.99984,L
3591,164.49984,420.50016,PL
3592,166.49984,417.50016,P
3593,167.50016,414.99984,L
3594,169.50016,411.50016,PL
3595,170.49984,408.99984,L
3596,172.49984,405.50016,P
3597,173.50016,403.5,L
3598,175.50016,401.00016,L
3599,176.49984,397.5,P
3600,178.49984,395.49984,LP
3601,179.50016,392.49984,PL
3602,181.50016,390.99984,L
3603,182.49984,388.5,P
3604,184.49984,385.5,P
3605,185.50016,384,LP
3606,187.50016,381.50016,P
3607,188.49984,379.5,PL
3608,190.49984,378,LP
3609,191.50016,375,PL
3610,193.50016,372.50016,P
3611,194.49984,371.49984,L
3612,196.49984,369.50016,PL
3613,197.50016,368.00016,LP
3614,199.50016,365.49984,PL
3615,200.49984,363.50016,PL
3616,202.49984,362.49984,L
3617,203.50016,360.50016,PL
3618,205.50016,359.00016,PL
3619,206.49984,357.50016,PL
3620,208.49984,356.49984,L
3621,209.50016,354.50016,P
3622,211.50016,353.49984,L
3623,212.49984,352.5,L
3624,214.49984,351,P
3625,215.50016,349.5,PL
3626,217.50016,348.50016,P
3627,218.49984,347.49984,PL
3628,220.49984,347.00016,LP
3629,221.50016,345.50016,P
3630,223.50016,345,L
3631,224.49984,344.00016,LP
3632,226.49984,342.50016,P
3633,227.50016,342.99984,L
3634,229.50016,341.49984,PL
3635,230.49984,340.5,PL
3636,232.49984,340.5,L
3637,233.50016,339.50016,PL
3638,235.50016,339.50016,L
3639,236.49984,338.49984,P
3640,238.49984,338.49984,L
3641,239.50016,338.49984,LP
3642,241.50016,337.5,P
3643,242.49984,337.5,L
3644,244.49984,337.5,PL
3645,245.50016,337.5,P
3646,247.50016,337.5,PL
3647,249.50016,337.5,L
3648,250.49984,337.5,P
3649,252.49984,337.5,LP
3650,253.50016,337.5,PL
3651,255.50016,338.49984,LP
3652,256.49984,338.49984,L
3653,258.49984,338.49984,P
3654,259.50016,339.50016,LP
3655,261.50016,339.50016,P
3656,262.49984,340.5,LP
3657,264.49984,340.5,P
3658,265.50016,341.49984,PL
3659,267.50016,342.99984,L
3660,268.49984,342.99984,PL
3661,270.49984,344.00016,PL
3662,271.50016,345,LP
3663,273.50016,345.50016,PL
3664,274.49984,346.5,P
3665,276.49984,347.49984,PL
3666,277.50016,348.50016,L
3667,279.50016,349.5,P
3668,280.49984,350.49984,PL
3669,282.49984,353.00016,L
3670,283.50016,353.49984,PL
3671,285.50016,354.50016,P
3672,286.49984,356.49984,L
3673,288.49984,357.50016,L
3674,289.50016,358.5,P
3675,291.50016,360.50016,PL
3676,292.49984,362.49984,L
3677,294.49984,363.50016,P
3678,295.50016,365.49984,P
3679,297.50016,368.00016,L
3680,298.49984,369.50016,L
3681,300.49984,371.49984,LP
3682,301.50016,372.50016,P
3683,303.50016,375,P
3684,304.49984,378,L
3685,306.49984,379.5,P
3686,307.50016,381.50016,L
3687,309.50016,384,LP
3688,310.49984,385.5,P
3689,312.49984,388.5,L
3690,313.50016,390.50016,P
3691,315.50016,392.49984,L
3692,316.49984,395.49984,LP
3693,318.49984,397.5,P
3694,319.50016,400.5,L
3695,321.50016,403.5,LP
3696,322.49984,405.50016,P
3697,324.49984,408.50016,L
3698,325.50016,411.50016,L
3699,327.50016,414.99984,LP
3700,328.49984,417.50016,L
3701,330.49984,420.50016,P
3702,331.50016,423.99984,LP
3703,333.50016,426.50016,L
3704,334.49984,429.50016,L
3705,336.49984,432.50016,LP
3706,337.50016,435.50016,P
3707,339.50016,440.00016,LP
3708,341.50016,442.5,L
3709,341.50016,442.5,P
3710,342.49984,437.49984,L
3711,343.50016,433.5,LP
3712,344.49984,428.49984,PL
3713,346.49984,423.99984,PL
3714,347.50016,419.49984,P
3715,348.49984,414.99984,L
3716,350.49984,410.00016,P
3717,351.50016,405.50016,LP
3718,352.49984,400.5,L
3719,354.49984,395.49984,P
3720,355.50016,392.00016,L
3721,356.49984,386.49984,P
3722,358.49984,381.50016,P
3723,359.50016,378,L
3724,360.49984,372.50016,P
3725,361.50016,368.00016,L
3726,363.50016,363.50016,LP
3727,364.49984,359.00016,LP
3728,365.50016,353.49984,P
3729,367.50016,349.5,L
3730,368.49984,344.49984,LP
3731,369.50016,339.50016,PL
3732,371.50016,335.49984,L
3733,372.49984,330.50016,P
3734,373.50016,325.5,P
3735,375.50016,321.50016,LP
3736,376.49984,316.5,P
3737,377.50016,312,L
3738,379.50016,307.5,L
3739,380.49984,303,L
3740,381.50016,297.50016,P
3741,382.49984,293.49984,P
3742,384.49984,288.50016,L
3743,385.50016,283.5,P
3744,386.49984,279.99984,L
3745,388.49984,274.5,L
3746,389.50016,269.49984,P
3747,390.49984,266.00016,P
3748,392.49984,260.49984,L
3749,393.50016,255.99984,P
3750,394.49984,250.5,P
3751,396.49984,246.99984,L
3752,397.50016,241.5,P
3753,398.49984,236.49984,P
3754,399.50016,233.00016,L
3755,401.50016,227.49984,P
3756,402.49984,222.50016,L
3757,403.50016,218.49984,P
3758,405.50016,213.50016,L
3759,406.49984,208.5,P
3760,407.50016,204.50016,P
3761,409.50016,200.00016,L
3762,410.49984,194.49984,P
3763,411.50016,191.00016,P
3764,413.50016,185.49984,L
3765,414.49984,180.50016,P
3766,415.50016,177,L
3767,417.50016,171.50016,L
3768,418.49984,177,L
3769,419.50016,180.50016,P
3770,420.49984,185.49984,L
3771,422.49984,191.00016,L
3772,423.50016,194.49984,P
3773,424.49984,200.00016,L
3774,426.49984,204.50016,LP
3775,427.50016,208.5,PL
3776,428.49984,213.50016,L
3777,430.49984,218.49984,LP
3778,431.50016,222.50016,PL
3779,432.49984,227.49984,PL
3780,434.49984,233.00016,L
3781,435.50016,236.49984,P
3782,436.49984,241.5,L
3783,437.50016,246.99984,LP
3784,439.50016,251.00016,P
3785,440.49984,255.99984,L
3786,441.50016,260.49984,P
3787,443.50016,265.5,L
3788,444.49984,269.49984,PL
3789,445.50016,274.5,P
3790,447.50016,279.99984,L
3791,448.49984,283.5,P
3792,449.50016,288.50016,L
3793,451.50016,293.49984,LP
3794,452.49984,297.50016,P
3795,453.50016,303,LP
3796,455.50016,307.5,L
3797,456.49984,312,P
3798,457.50016,316.5,P
3799,458.49984,321.50016,LP
3800,460.49984,325.5,P
3801,461.50016,330.50016,L
3802,462.49984,336,P
3803,464.49984,339.50016,P
3804,465.50016,344.49984,L
3805,466.49984,349.5,P
3806,468.49984,353.49984,L
3807,469.50016,359.00016,L
3808,470.49984,363.50016,P
3809,472.49984,368.00016,L
3810,473.50016,372.50016,P
3811,474.49984,377.49984,L
3812,475.50016,381.50016,P
3813,477.50016,386.49984,P
3814,478.49984,392.00016,P
3815,479.50016,395.49984,L
3816,481.50016,400.5,LP
3817,482.49984,405.50016,L
3818,483.50016,409.5,P
3819,485.50016,414.99984,L
3820,486.49984,419.49984,P
3821,487.50016,423.99984,L
3822,489.50016,428.49984,P
3823,490.49984,433.5,L
3824,491.50016,437.49984,P
3825,493.50016,442.5,P
3826,493.50016,442.5,P
3827,491.50016,433.5,P
3828,489.50016,424.5,L
3829,487.50016,416.00016,P
3830,486.49984,408,L
3831,484.49984,398.49984,P
3832,482.49984,390.50016,L
3833,480.49984,382.5,LP
3834,479.50016,373.5,P
3835,477.50016,366.99984,L
3836,475.50016,359.00016,LP
3837,473.50016,350.49984,P
3838,472.49984,344.00016,L
3839,470.49984,336.50016,P
3840,468.49984,329.49984,LP
3841,466.49984,322.5,L
3842,465.50016,315.50016,P
3843,463.50016,308.49984,P
3844,461.50016,303,L
3845,459.50016,296.49984,L
3846,458.49984,290.49984,P
