Frame,Ball Position X,Ball Position Y
3038,427.3278689,301.2918276
3039,428.204918,299.6229214
3040,429.0819672,298.0281888
3041,429.9590164,296.5076298
3042,430.8360656,295.0612445
3043,431.7131148,293.6890327
3044,432.5901639,292.3909945
3045,433.4672131,291.16713
3046,434.3442623,290.017439
3047,435.2213115,288.9419217
3048,436.0983607,287.940578
3049,436.9754098,287.0134079
3050,437.852459,286.1604114
3051,438.7295082,285.3815885
3052,439.6065574,284.6769392
3053,440.4836066,284.0464635
3054,441.3606557,283.4901614
3055,442.2377049,283.008033
3056,443.1147541,282.6000781
3057,443.9918033,282.2662969
3058,444.8688525,282.0066892
3059,445.7459016,281.8212552
3060,446.6229508,281.7099948
3061,447.5,281.672908
3062,448.3770492,281.7099948
3063,449.2540984,281.8212552
3064,450.1311475,282.0066892
3065,451.0081967,282.2662969
3066,451.8852459,282.6000781
3067,452.7622951,283.008033
3068,453.6393443,283.4901614
3069,454.5163934,284.0464635
3070,455.3934426,284.6769392
3071,456.2704918,285.3815885
3072,457.147541,286.1604114
3073,458.0245902,287.0134079
3074,458.9016393,287.940578
3075,459.7786885,288.9419217
3076,460.6557377,290.017439
3077,461.5327869,291.16713
3078,462.4098361,292.3909945
3079,463.2868852,293.6890327
3080,464.1639344,295.0612445
3081,465.0409836,296.5076298
3082,465.9180328,298.0281888
3083,466.795082,299.6229214
3084,467.6721311,301.2918276
3085,468.5491803,303.0349075
3086,469.4262295,304.8521609
3087,470.3032787,306.7435879
3088,471.1803279,308.7091886
3089,472.057377,310.7489628
3090,472.9344262,312.8629107
3091,473.8114754,315.0510322
3092,474.6885246,317.3133272
3093,475.5655738,319.6497959
3094,476.442623,322.0604382
3095,477.3196721,324.5452541
3096,478.1967213,327.1042437
3097,479.0737705,329.7374068
3098,479.9508197,332.4447435
3099,480.8278689,335.2262539
3100,481.704918,338.0819378
3101,482.5819672,341.0117954
3102,483.4590164,344.0158266
3103,484.3360656,347.0940313
3104,485.2131148,350.2464097
3105,486.0901639,353.4729617
3106,486.9672131,356.7736874
3107,487.8442623,360.1485866
3108,488.7213115,363.5976594
3109,489.5983607,367.1209058
3110,490.4754098,370.7183259
3111,491.352459,374.3899195
3112,492.2295082,378.1356868
3113,493.1065574,381.9556277
3114,493.9836066,385.8497422
3115,494.8606557,389.8180303
3116,495.7377049,393.860492
3117,496.6147541,397.9771273
3118,497.4918033,402.1679362
3119,498.3688525,406.4329187
3120,499.2459016,410.7720749
3121,500.1229508,415.1854046
3122,501,419.672908
3120,501,419.672908
3121,499.3859649,410.4562259
3122,497.7719298,401.402671
3123,496.1578947,392.5122432
3124,494.5438596,383.7849425
3125,492.9298246,375.2207689
3126,491.3157895,366.8197224
3127,489.7017544,358.581803
3128,488.0877193,350.5070108
3129,486.4736842,342.5953457
3130,484.8596491,334.8468077
3131,483.245614,327.2613968
3132,481.6315789,319.839113
3133,480.0175439,312.5799563
3134,478.4035088,305.4839268
3135,476.7894737,298.5510243
3136,475.1754386,291.781249
3137,473.5614035,285.1746008
3138,471.9473684,278.7310797
3139,470.3333333,272.4506858
3140,468.7192982,266.3334189
3141,467.1052632,260.3792792
3142,465.4912281,254.5882666
3143,463.877193,248.9603811
3144,462.2631579,243.4956227
3145,460.6491228,238.1939914
3146,459.0350877,233.0554872
3147,457.4210526,228.0801102
3148,455.8070175,223.2678603
3149,454.1929825,218.6187375
3150,452.5789474,214.1327418
3151,450.9649123,209.8098732
3152,449.3508772,205.6501318
3153,447.7368421,201.6535174
3154,446.122807,197.8200302
3155,444.5087719,194.1496701
3156,442.8947368,190.6424371
3157,441.2807018,187.2983312
3158,439.6666667,184.1173524
3159,438.0526316,181.0995008
3160,436.4385965,178.2447763
3161,434.8245614,175.5531788
3162,433.2105263,173.0247085
3163,431.5964912,170.6593654
3164,429.9824561,168.4571493
3165,428.3684211,166.4180603
3166,426.754386,164.5420985
3167,425.1403509,162.8292638
3168,423.5263158,161.2795562
3169,421.9122807,159.8929757
3170,420.2982456,158.6695223
3171,418.6842105,157.6091961
3172,417.0701754,156.7119969
3173,415.4561404,155.9779249
3174,413.8421053,155.40698
3175,412.2280702,154.9991622
3176,410.6140351,154.7544715
3177,409,154.672908
3178,407.3859649,154.7544715
3179,405.7719298,154.9991622
3180,404.1578947,155.40698
3181,402.5438596,155.9779249
3182,400.9298246,156.7119969
3183,399.3157895,157.6091961
3184,397.7017544,158.6695223
3185,396.0877193,159.8929757
3186,394.4736842,161.2795562
3187,392.8596491,162.8292638
3188,391.245614,164.5420985
3189,389.6315789,166.4180603
3190,388.0175439,168.4571493
3191,386.4035088,170.6593654
3192,384.7894737,173.0247085
3193,383.1754386,175.5531788
3194,381.5614035,178.2447763
3195,379.9473684,181.0995008
3196,378.3333333,184.1173524
3197,376.7192982,187.2983312
3198,375.1052632,190.6424371
3199,373.4912281,194.1496701
3200,371.877193,197.8200302
3201,370.2631579,201.6535174
3202,368.6491228,205.6501318
3203,367.0350877,209.8098732
3204,365.4210526,214.1327418
3205,363.8070175,218.6187375
3206,362.1929825,223.2678603
3207,360.5789474,228.0801102
3208,358.9649123,233.0554872
3209,357.3508772,238.1939914
3210,355.7368421,243.4956227
3211,354.122807,248.9603811
3212,352.5087719,254.5882666
3213,350.8947368,260.3792792
3214,349.2807018,266.3334189
3215,347.6666667,272.4506858
3216,346.0526316,278.7310797
3217,344.4385965,285.1746008
3218,342.8245614,291.781249
3219,341.2105263,298.5510243
3220,339.5964912,305.4839268
3221,337.9824561,312.5799563
3222,336.3684211,319.839113
3223,334.754386,327.2613968
3224,333.1403509,334.8468077
3225,331.5263158,342.5953457
3226,329.9122807,350.5070108
3227,328.2982456,358.581803
3228,326.6842105,366.8197224
3229,325.0701754,375.2207689
3230,323.4561404,383.7849425
3231,321.8421053,392.5122432
3232,320.2280702,401.402671
3233,318.6140351,410.4562259
3234,317,419.672908
3240,317,419.672908
3241,318.1693548,413.4653117
3242,319.3387097,407.358652
3243,320.5080645,401.3529288
3244,321.6774194,395.4481421
3245,322.8467742,389.644292
3246,324.016129,383.9413783
3247,325.1854839,378.3394012
3248,326.3548387,372.8383606
3249,327.5241935,367.4382566
3250,328.6935484,362.1390891
3251,329.8629032,356.940858
3252,331.0322581,351.8435636
3253,332.2016129,346.8472056
3254,333.3709677,341.9517842
3255,334.5403226,337.1572993
3256,335.7096774,332.4637509
3257,336.8790323,327.871139
3258,338.0483871,323.3794637
3259,339.2177419,318.9887248
3260,340.3870968,314.6989226
3261,341.5564516,310.5100568
3262,342.7258065,306.4221276
3263,343.8951613,302.4351348
3264,345.0645161,298.5490786
3265,346.233871,294.763959
3266,347.4032258,291.0797758
3267,348.5725806,287.4965292
3268,349.7419355,284.0142191
3269,350.9112903,280.6328456
3270,352.0806452,277.3524085
3271,353.25,274.172908
3272,354.4193548,271.094344
3273,355.5887097,268.1167165
3274,356.7580645,265.2400256
3275,357.9274194,262.4642712
3276,359.0967742,259.7894533
3277,360.266129,257.2155719
3278,361.4354839,254.742627
3279,362.6048387,252.3706187
3280,363.7741935,250.0995469
3281,364.9435484,247.9294116
3282,366.1129032,245.8602129
3283,367.2822581,243.8919507
3284,368.4516129,242.024625
3285,369.6209677,240.2582358
3286,370.7903226,238.5927831
3287,371.9596774,237.028267
3288,373.1290323,235.5646874
3289,374.2983871,234.2020443
3290,375.4677419,232.9403378
3291,376.6370968,231.7795677
3292,377.8064516,230.7197342
3293,378.9758065,229.7608372
3294,380.1451613,228.9028768
3295,381.3145161,228.1458528
3296,382.483871,227.4897654
3297,383.6532258,226.9346145
3298,384.8225806,226.4804002
3299,385.9919355,226.1271224
3300,387.1612903,225.874781
3301,388.3306452,225.7233763
3302,389.5,225.672908
3303,390.6693548,225.7233763
3304,391.8387097,225.874781
3305,393.0080645,226.1271224
3306,394.1774194,226.4804002
3307,395.3467742,226.9346145
3308,396.516129,227.4897654
3309,397.6854839,228.1458528
3310,398.8548387,228.9028768
3311,400.0241935,229.7608372
3312,401.1935484,230.7197342
3313,402.3629032,231.7795677
3314,403.5322581,232.9403378
3315,404.7016129,234.2020443
3316,405.8709677,235.5646874
3317,407.0403226,237.028267
3318,408.2096774,238.5927831
3319,409.3790323,240.2582358
3320,410.5483871,242.024625
3321,411.7177419,243.8919507
3322,412.8870968,245.8602129
3323,414.0564516,247.9294116
3324,415.2258065,250.0995469
3325,416.3951613,252.3706187
3326,417.5645161,254.742627
3327,418.733871,257.2155719
3328,419.9032258,259.7894533
3329,421.0725806,262.4642712
3330,422.2419355,265.2400256
3331,423.4112903,268.1167165
3332,424.5806452,271.094344
3333,425.75,274.172908
3334,426.9193548,277.3524085
3335,428.0887097,280.6328456
3336,429.2580645,284.0142191
3337,430.4274194,287.4965292
3338,431.5967742,291.0797758
3339,432.766129,294.763959
3340,433.9354839,298.5490786
3341,435.1048387,302.4351348
3342,436.2741935,306.4221276
3343,437.4435484,310.5100568
3344,438.6129032,314.6989226
3345,439.7822581,318.9887248
3346,440.9516129,323.3794637
3347,442.1209677,327.871139
3348,443.2903226,332.4637509
3349,444.4596774,337.1572993
3350,445.6290323,341.9517842
3351,446.7983871,346.8472056
3352,447.9677419,351.8435636
3353,449.1370968,356.940858
3354,450.3064516,362.1390891
3355,451.4758065,367.4382566
3356,452.6451613,372.8383606
3357,453.8145161,378.3394012
3358,454.983871,383.9413783
3359,456.1532258,389.644292
3360,457.3225806,395.4481421
3361,458.4919355,401.3529288
3362,459.6612903,407.358652
3363,460.8306452,413.4653117
3364,462,419.672908
3360,462,419.672908
3361,459.7876106,416.8514794
3362,457.5752212,414.0300508
3363,455.3628319,411.2086223
3364,453.1504425,408.3871937
3365,450.9380531,405.5657651
3366,448.7256637,402.7443366
3367,446.5132743,399.922908
3368,444.300885,397.1014794
3369,442.0884956,394.2800508
3370,439.8761062,391.4586223
3371,437.6637168,388.6371937
3372,435.4513274,385.8157651
3373,433.2389381,382.9943366
3374,431.0265487,380.172908
3375,428.8141593,377.3514794
3376,426.6017699,374.5300508
3377,424.3893805,371.7086223
3378,422.1769912,368.8871937
3379,419.9646018,366.0657651
3380,417.7522124,363.2443366
3381,415.539823,360.422908
3382,413.3274336,357.6014794
3383,411.1150442,354.7800508
3384,408.9026549,351.9586223
3385,406.6902655,349.1371937
3386,404.4778761,346.3157651
3387,402.2654867,343.4943366
3388,400.0530973,340.672908
3389,397.840708,337.8514794
3390,395.6283186,335.0300508
3391,393.4159292,332.2086223
3392,391.2035398,329.3871937
3393,388.9911504,326.5657651
3394,386.7787611,323.7443366
3395,384.5663717,320.922908
3396,382.3539823,318.1014794
3397,380.1415929,315.2800508
3398,377.9292035,312.4586223
3399,375.7168142,309.6371937
3400,373.5044248,306.8157651
3401,371.2920354,303.9943366
3402,369.079646,301.172908
3403,366.8672566,298.3514794
3404,364.6548673,295.5300508
3405,362.4424779,292.7086223
3406,360.2300885,289.8871937
3407,358.0176991,287.0657651
3408,355.8053097,284.2443366
3409,353.5929204,281.422908
3410,351.380531,278.6014794
3411,349.1681416,275.7800508
3412,346.9557522,272.9586223
3413,344.7433628,270.1371937
3414,342.5309735,267.3157651
3415,340.3185841,264.4943366
3416,338.1061947,261.672908
3417,335.8938053,264.4943366
3418,333.6814159,267.3157651
3419,331.4690265,270.1371937
3420,329.2566372,272.9586223
3421,327.0442478,275.7800508
3422,324.8318584,278.6014794
3423,322.619469,281.422908
3424,320.4070796,284.2443366
3425,318.1946903,287.0657651
3426,315.9823009,289.8871937
3427,313.7699115,292.7086223
3428,311.5575221,295.5300508
3429,309.3451327,298.3514794
3430,307.1327434,301.172908
3431,304.920354,303.9943366
3432,302.7079646,306.8157651
3433,300.4955752,309.6371937
3434,298.2831858,312.4586223
3435,296.0707965,315.2800508
3436,293.8584071,318.1014794
3437,291.6460177,320.922908
3438,289.4336283,323.7443366
3439,287.2212389,326.5657651
3440,285.0088496,329.3871937
3441,282.7964602,332.2086223
3442,280.5840708,335.0300508
3443,278.3716814,337.8514794
3444,276.159292,340.672908
3445,273.9469027,343.4943366
3446,271.7345133,346.3157651
3447,269.5221239,349.1371937
3448,267.3097345,351.9586223
3449,265.0973451,354.7800508
3450,262.8849558,357.6014794
3451,260.6725664,360.422908
3452,258.460177,363.2443366
3453,256.2477876,366.0657651
3454,254.0353982,368.8871937
3455,251.8230088,371.7086223
3456,249.6106195,374.5300508
3457,247.3982301,377.3514794
3458,245.1858407,380.172908
3459,242.9734513,382.9943366
3460,240.7610619,385.8157651
3461,238.5486726,388.6371937
3462,236.3362832,391.4586223
3463,234.1238938,394.2800508
3464,231.9115044,397.1014794
3465,229.699115,399.922908
3466,227.4867257,402.7443366
3467,225.2743363,405.5657651
3468,223.0619469,408.3871937
3469,220.8495575,411.2086223
3470,218.6371681,414.0300508
3471,216.4247788,416.8514794
3472,214.2123894,419.672908
3473,212,422.4943366
3480,212,422.4943366
3481,214.3391304,420.4767927
3482,216.6782609,418.4592488
3483,219.0173913,416.441705
3484,221.3565217,414.4241611
3485,223.6956522,412.4066173
3486,226.0347826,410.3890734
3487,228.373913,408.3715295
3488,230.7130435,406.3539857
3489,233.0521739,404.3364418
3490,235.3913043,402.318898
3491,237.7304348,400.3013541
3492,240.0695652,398.2838102
3493,242.4086957,396.2662664
3494,244.7478261,394.2487225
3495,247.0869565,392.2311787
3496,249.426087,390.2136348
3497,251.7652174,388.1960909
3498,254.1043478,386.1785471
3499,256.4434783,384.1610032
3500,258.7826087,382.1434594
3501,261.1217391,380.1259155
3502,263.4608696,378.1083717
3503,265.8,376.0908278
3504,268.1391304,374.0732839
3505,270.4782609,372.0557401
3506,272.8173913,370.0381962
3507,275.1565217,368.0206524
3508,277.4956522,366.0031085
3509,279.8347826,363.9855646
3510,282.173913,361.9680208
3511,284.5130435,359.9504769
3512,286.8521739,357.9329331
3513,289.1913043,355.9153892
3514,291.5304348,353.8978453
3515,293.8695652,351.8803015
3516,296.2086957,349.8627576
3517,298.5478261,347.8452138
3518,300.8869565,345.8276699
3519,303.226087,343.810126
3520,305.5652174,341.7925822
3521,307.9043478,339.7750383
3522,310.2434783,337.7574945
3523,312.5826087,335.7399506
3524,314.9217391,333.7224067
3525,317.2608696,331.7048629
3526,319.6,329.687319
3527,321.9391304,327.6697752
3528,324.2782609,325.6522313
3529,326.6173913,323.6346874
3530,328.9565217,321.6171436
3531,331.2956522,319.5995997
3532,333.6347826,317.5820559
3533,335.973913,315.564512
3534,338.3130435,313.5469681
3535,340.6521739,311.5294243
3536,342.9913043,309.5118804
3537,345.3304348,307.4943366
3538,347.6695652,309.5118804
3539,350.0086957,311.5294243
3540,352.3478261,313.5469681
3541,354.6869565,315.564512
3542,357.026087,317.5820559
3543,359.3652174,319.5995997
3544,361.7043478,321.6171436
3545,364.0434783,323.6346874
3546,366.3826087,325.6522313
3547,368.7217391,327.6697752
3548,371.0608696,329.687319
3549,373.4,331.7048629
3550,375.7391304,333.7224067
3551,378.0782609,335.7399506
3552,380.4173913,337.7574945
3553,382.7565217,339.7750383
3554,385.0956522,341.7925822
3555,387.4347826,343.810126
3556,389.773913,345.8276699
3557,392.1130435,347.8452138
3558,394.4521739,349.8627576
3559,396.7913043,351.8803015
3560,399.1304348,353.8978453
3561,401.4695652,355.9153892
3562,403.8086957,357.9329331
3563,406.1478261,359.9504769
3564,408.4869565,361.9680208
3565,410.826087,363.9855646
3566,413.1652174,366.0031085
3567,415.5043478,368.0206524
3568,417.8434783,370.0381962
3569,420.1826087,372.0557401
3570,422.5217391,374.0732839
3571,424.8608696,376.0908278
3572,427.2,378.1083717
3573,429.5391304,380.1259155
3574,431.8782609,382.1434594
3575,434.2173913,384.1610032
3576,436.5565217,386.1785471
3577,438.8956522,388.1960909
3578,441.2347826,390.2136348
3579,443.573913,392.2311787
3580,445.9130435,394.2487225
3581,448.2521739,396.2662664
3582,450.5913043,398.2838102
3583,452.9304348,400.3013541
3584,455.2695652,402.318898
3585,457.6086957,404.3364418
3586,459.9478261,406.3539857
3587,462.2869565,408.3715295
3588,464.626087,410.3890734
3589,466.9652174,412.4066173
3590,469.3043478,414.4241611
3591,471.6434783,416.441705
3592,473.9826087,418.4592488
3593,476.3217391,420.4767927
3594,478.6608696,422.4943366
3595,481,424.5118804
3600,481,424.5118804
3601,479.4347826,420.0206524
3602,477.8695652,415.5294243
3603,476.3043478,411.0381962
3604,474.7391304,406.5469681
3605,473.173913,402.0557401
3606,471.6086957,397.564512
3607,470.0434783,393.0732839
3608,468.4782609,388.5820559
3609,466.9130435,384.0908278
3610,465.3478261,379.5995997
3611,463.7826087,375.1083717
3612,462.2173913,370.6171436
3613,460.6521739,366.1259155
3614,459.0869565,361.6346874
3615,457.5217391,357.1434594
3616,455.9565217,352.6522313
3617,454.3913043,348.1610032
3618,452.826087,343.6697752
3619,451.2608696,339.1785471
3620,449.6956522,334.687319
3621,448.1304348,330.1960909
3622,446.5652174,325.7048629
3623,445,321.2136348
3624,443.4347826,316.7224067
3625,441.8695652,312.2311787
3626,440.3043478,307.7399506
3627,438.7391304,303.2487225
3628,437.173913,298.7574945
3629,435.6086957,294.2662664
3630,434.0434783,289.7750383
3631,432.4782609,285.2838102
3632,430.9130435,280.7925822
3633,429.3478261,276.3013541
3634,427.7826087,271.810126
3635,426.2173913,267.318898
3636,424.6521739,262.8276699
3637,423.0869565,258.3364418
3638,421.5217391,253.8452138
3639,419.9565217,249.3539857
3640,418.3913043,244.8627576
3641,416.826087,240.3715295
3642,415.2608696,235.8803015
3643,413.6956522,231.3890734
3644,412.1304348,226.8978453
3645,410.5652174,222.4066173
3646,409,217.9153892
3647,407.4347826,213.4241611
3648,405.8695652,208.9329331
3649,404.3043478,204.441705
3650,402.7391304,199.9504769
3651,401.173913,195.4592488
3652,399.6086957,190.9680208
3653,398.0434783,186.4767927
3654,396.4782609,181.9855646
3655,394.9130435,177.4943366
3656,393.3478261,173.0031085
3657,391.7826087,168.5118804
3658,390.2173913,173.0031085
3659,388.6521739,177.4943366
3660,387.0869565,181.9855646
3661,385.5217391,186.4767927
3662,383.9565217,190.9680208
3663,382.3913043,195.4592488
3664,380.826087,199.9504769
3665,379.2608696,204.441705
3666,377.6956522,208.9329331
3667,376.1304348,213.4241611
3668,374.5652174,217.9153892
3669,373,222.4066173
3670,371.4347826,226.8978453
3671,369.8695652,231.3890734
3672,368.3043478,235.8803015
3673,366.7391304,240.3715295
3674,365.173913,244.8627576
3675,363.6086957,249.3539857
3676,362.0434783,253.8452138
3677,360.4782609,258.3364418
3678,358.9130435,262.8276699
3679,357.3478261,267.318898
3680,355.7826087,271.810126
3681,354.2173913,276.3013541
3682,352.6521739,280.7925822
3683,351.0869565,285.2838102
3684,349.5217391,289.7750383
3685,347.9565217,294.2662664
3686,346.3913043,298.7574945
3687,344.826087,303.2487225
3688,343.2608696,307.7399506
3689,341.6956522,312.2311787
3690,340.1304348,316.7224067
3691,338.5652174,321.2136348
3692,337,325.7048629
3693,335.4347826,330.1960909
3694,333.8695652,334.687319
3695,332.3043478,339.1785471
3696,330.7391304,343.6697752
3697,329.173913,348.1610032
3698,327.6086957,352.6522313
3699,326.0434783,357.1434594
3700,324.4782609,361.6346874
3701,322.9130435,366.1259155
3702,321.3478261,370.6171436
3703,319.7826087,375.1083717
3704,318.2173913,379.5995997
3705,316.6521739,384.0908278
3706,315.0869565,388.5820559
3707,313.5217391,393.0732839
3708,311.9565217,397.564512
3709,310.3913043,402.0557401
3710,308.826087,406.5469681
3711,307.2608696,411.0381962
3712,305.6956522,415.5294243
3713,304.1304348,420.0206524
3714,302.5652174,424.5118804
3715,301,429.0031085
3720,301,429.0031085
3721,302.8547009,425.0375913
3722,304.7094017,421.072074
3723,306.5641026,417.1065568
3724,308.4188034,413.1410395
3725,310.2735043,409.1755223
3726,312.1282051,405.210005
3727,313.982906,401.2444878
3728,315.8376068,397.2789706
3729,317.6923077,393.3134533
3730,319.5470085,389.3479361
3731,321.4017094,385.3824188
3732,323.2564103,381.4169016
3733,325.1111111,377.4513844
3734,326.965812,373.4858671
3735,328.8205128,369.5203499
3736,330.6752137,365.5548326
3737,332.5299145,361.5893154
3738,334.3846154,357.6237981
3739,336.2393162,353.6582809
3740,338.0940171,349.6927637
3741,339.9487179,345.7272464
3742,341.8034188,341.7617292
3743,343.6581197,337.7962119
3744,345.5128205,333.8306947
3745,347.3675214,329.8651775
3746,349.2222222,325.8996602
3747,351.0769231,321.934143
3748,352.9316239,317.9686257
3749,354.7863248,314.0031085
3750,356.6410256,310.0375913
3751,358.4957265,306.072074
3752,360.3504274,302.1065568
3753,362.2051282,298.1410395
3754,364.0598291,294.1755223
3755,365.9145299,290.210005
3756,367.7692308,286.2444878
3757,369.6239316,282.2789706
3758,371.4786325,278.3134533
3759,373.3333333,274.3479361
3760,375.1880342,270.3824188
3761,377.042735,266.4169016
3762,378.8974359,262.4513844
3763,380.7521368,258.4858671
3764,382.6068376,254.5203499
3765,384.4615385,250.5548326
3766,386.3162393,246.5893154
3767,388.1709402,242.6237981
3768,390.025641,238.6582809
3769,391.8803419,234.6927637
3770,393.7350427,230.7272464
3771,395.5897436,226.7617292
3772,397.4444444,222.7962119
3773,399.2991453,218.8306947
3774,401.1538462,214.8651775
3775,403.008547,210.8996602
3776,404.8632479,206.934143
3777,406.7179487,202.9686257
3778,408.5726496,199.0031085
3779,410.4273504,202.9686257
3780,412.2820513,206.934143
3781,414.1367521,210.8996602
3782,415.991453,214.8651775
3783,417.8461538,218.8306947
3784,419.7008547,222.7962119
3785,421.5555556,226.7617292
3786,423.4102564,230.7272464
3787,425.2649573,234.6927637
3788,427.1196581,238.6582809
3789,428.974359,242.6237981
3790,430.8290598,246.5893154
3791,432.6837607,250.5548326
3792,434.5384615,254.5203499
3793,436.3931624,258.4858671
3794,438.2478632,262.4513844
3795,440.1025641,266.4169016
3796,441.957265,270.3824188
3797,443.8119658,274.3479361
3798,445.6666667,278.3134533
3799,447.5213675,282.2789706
3800,449.3760684,286.2444878
3801,451.2307692,290.210005
3802,453.0854701,294.1755223
3803,454.9401709,298.1410395
3804,456.7948718,302.1065568
3805,458.6495726,306.072074
3806,460.5042735,310.0375913
3807,462.3589744,314.0031085
3808,464.2136752,317.9686257
3809,466.0683761,321.934143
3810,467.9230769,325.8996602
3811,469.7777778,329.8651775
3812,471.6324786,333.8306947
3813,473.4871795,337.7962119
3814,475.3418803,341.7617292
3815,477.1965812,345.7272464
3816,479.0512821,349.6927637
3817,480.9059829,353.6582809
3818,482.7606838,357.6237981
3819,484.6153846,361.5893154
3820,486.4700855,365.5548326
3821,488.3247863,369.5203499
3822,490.1794872,373.4858671
3823,492.034188,377.4513844
3824,493.8888889,381.4169016
3825,495.7435897,385.3824188
3826,497.5982906,389.3479361
3827,499.4529915,393.3134533
3828,501.3076923,397.2789706
3829,503.1623932,401.2444878
3830,505.017094,405.210005
3831,506.8717949,409.1755223
3832,508.7264957,413.1410395
3833,510.5811966,417.1065568
3834,512.4358974,421.072074
3835,514.2905983,425.0375913
3836,516.1452991,429.0031085
3837,518,432.9686257
3840,518,432.9686257
3841,516.4140625,430.4686257
3842,514.828125,427.9686257
3843,513.2421875,425.4686257
3844,511.65625,422.9686257
3845,510.0703125,420.4686257
3846,508.484375,417.9686257
3847,506.8984375,415.4686257
3848,505.3125,412.9686257
3849,503.7265625,410.4686257
3850,502.140625,407.9686257
3851,500.5546875,405.4686257
3852,498.96875,402.9686257
3853,497.3828125,400.4686257
3854,495.796875,397.9686257
3855,494.2109375,395.4686257
3856,492.625,392.9686257
3857,491.0390625,390.4686257
3858,489.453125,387.9686257
3859,487.8671875,385.4686257
3860,486.28125,382.9686257
3861,484.6953125,380.4686257
3862,483.109375,377.9686257
3863,481.5234375,375.4686257
3864,479.9375,372.9686257
3865,478.3515625,370.4686257
3866,476.765625,367.9686257
3867,475.1796875,365.4686257
3868,473.59375,362.9686257
3869,472.0078125,360.4686257
3870,470.421875,357.9686257
3871,468.8359375,355.4686257
3872,467.25,352.9686257
3873,465.6640625,350.4686257
3874,464.078125,347.9686257
3875,462.4921875,345.4686257
3876,460.90625,342.9686257
3877,459.3203125,340.4686257
3878,457.734375,337.9686257
3879,456.1484375,335.4686257
3880,454.5625,332.9686257
3881,452.9765625,330.4686257
3882,451.390625,327.9686257
3883,449.8046875,325.4686257
3884,448.21875,322.9686257
3885,446.6328125,320.4686257
3886,445.046875,317.9686257
3887,443.4609375,315.4686257
3888,441.875,312.9686257
3889,440.2890625,310.4686257
3890,438.703125,307.9686257
3891,437.1171875,305.4686257
3892,435.53125,302.9686257
3893,433.9453125,300.4686257
3894,432.359375,297.9686257
3895,430.7734375,295.4686257
3896,429.1875,292.9686257
3897,427.6015625,290.4686257
3898,426.015625,287.9686257
3899,424.4296875,285.4686257
3900,422.84375,282.9686257
3901,421.2578125,280.4686257
3902,419.671875,277.9686257
3903,418.0859375,275.4686257
3904,416.5,272.9686257
3905,414.9140625,275.4686257
3906,413.328125,277.9686257
3907,411.7421875,280.4686257
3908,410.15625,282.9686257
3909,408.5703125,285.4686257
3910,406.984375,287.9686257
3911,405.3984375,290.4686257
3912,403.8125,292.9686257
3913,402.2265625,295.4686257
3914,400.640625,297.9686257
3915,399.0546875,300.4686257
3916,397.46875,302.9686257
3917,395.8828125,305.4686257
3918,394.296875,307.9686257
3919,392.7109375,310.4686257
3920,391.125,312.9686257
3921,389.5390625,315.4686257
3922,387.953125,317.9686257
3923,386.3671875,320.4686257
3924,384.78125,322.9686257
3925,383.1953125,325.4686257
3926,381.609375,327.9686257
3927,380.0234375,330.4686257
3928,378.4375,332.9686257
3929,376.8515625,335.4686257
3930,375.265625,337.9686257
3931,373.6796875,340.4686257
3932,372.09375,342.9686257
3933,370.5078125,345.4686257
3934,368.921875,347.9686257
3935,367.3359375,350.4686257
3936,365.75,352.9686257
3937,364.1640625,355.4686257
3938,362.578125,357.9686257
3939,360.9921875,360.4686257
3940,359.40625,362.9686257
3941,357.8203125,365.4686257
3942,356.234375,367.9686257
3943,354.6484375,370.4686257
3944,353.0625,372.9686257
3945,351.4765625,375.4686257
3946,349.890625,377.9686257
3947,348.3046875,380.4686257
3948,346.71875,382.9686257
3949,345.1328125,385.4686257
3950,343.546875,387.9686257
3951,341.9609375,390.4686257
3952,340.375,392.9686257
3953,338.7890625,395.4686257
3954,337.203125,397.9686257
3955,335.6171875,400.4686257
3956,334.03125,402.9686257
3957,332.4453125,405.4686257
3958,330.859375,407.9686257
3959,329.2734375,410.4686257
3960,327.6875,412.9686257
3961,326.1015625,415.4686257
3962,324.515625,417.9686257
3963,322.9296875,420.4686257
3964,321.34375,422.9686257
3965,319.7578125,425.4686257
3966,318.171875,427.9686257
3967,316.5859375,430.4686257
3968,315,432.9686257
3960,315,432.9686257
3961,316.8461538,425.7149184
3962,318.6923077,418.5862749
3963,320.5384615,411.5826954
3964,322.3846154,404.7041798
3965,324.2307692,397.9507282
3966,326.0769231,391.3223404
3967,327.9230769,384.8190166
3968,329.7692308,378.4407566
3969,331.6153846,372.1875606
3970,333.4615385,366.0594286
3971,335.3076923,360.0563604
3972,337.1538462,354.1783562
3973,339,348.4254159
3974,340.8461538,342.7975395
3975,342.6923077,337.294727
3976,344.5384615,331.9169784
3977,346.3846154,326.6642938
3978,348.2307692,321.5366731
3979,350.0769231,316.5341163
3980,351.9230769,311.6566234
3981,353.7692308,306.9041944
3982,355.6153846,302.2768294
3983,357.4615385,297.7745283
3984,359.3076923,293.3972911
3985,361.1538462,289.1451178
3986,363,285.0180085
3987,364.8461538,281.015963
3988,366.6923077,277.1389815
3989,368.5384615,273.3870639
3990,370.3846154,269.7602102
3991,372.2307692,266.2584205
3992,374.0769231,262.8816946
3993,375.9230769,259.6300327
3994,377.7692308,256.5034347
3995,379.6153846,253.5019006
